timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683218060645,3488,/us/games/compatibility/game-friendship-compatibility.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-6,text,false,"The operation lasted too long: It took 3,488 milliseconds, but should not have lasted longer than 3,000 milliseconds.",209695,176,20,20,https://new.horoscope.com/us/games/compatibility/game-friendship-compatibility.aspx,1297,0,922
1683218060753,3428,/us/games/divination/game-crystal-ball.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-19,text,false,"The operation lasted too long: It took 3,428 milliseconds, but should not have lasted longer than 3,000 milliseconds.",208650,161,20,20,https://new.horoscope.com/us/games/divination/game-crystal-ball.aspx,1296,0,885
1683218060650,3630,/us/games/divination/game-ask-genie.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-11,text,false,"The operation lasted too long: It took 3,630 milliseconds, but should not have lasted longer than 3,000 milliseconds.",208266,158,20,20,https://new.horoscope.com/us/games/divination/game-ask-genie.aspx,1299,0,917
1683218061047,3434,/us/games/divination/game-love-cookie.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-12,text,false,"The operation lasted too long: It took 3,434 milliseconds, but should not have lasted longer than 3,000 milliseconds.",208793,160,20,20,https://new.horoscope.com/us/games/divination/game-love-cookie.aspx,1369,0,917
1683218061044,3639,/us/games/divination/game-fortune-cookie.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-4,text,false,"The operation lasted too long: It took 3,639 milliseconds, but should not have lasted longer than 3,000 milliseconds.",207883,163,20,20,https://new.horoscope.com/us/games/divination/game-fortune-cookie.aspx,1401,0,1036
1683218060865,3837,/us/games/divination/game-cupids-oracle.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-9,text,false,"The operation lasted too long: It took 3,837 milliseconds, but should not have lasted longer than 3,000 milliseconds.",209718,162,20,20,https://new.horoscope.com/us/games/divination/game-cupids-oracle.aspx,1420,0,983
1683218060645,4106,/us/games/compatibility/game-name-compatibility.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-16,text,false,"The operation lasted too long: It took 4,106 milliseconds, but should not have lasted longer than 3,000 milliseconds.",212979,170,20,20,https://new.horoscope.com/us/games/compatibility/game-name-compatibility.aspx,1854,0,922
1683218061446,3524,/us/games/divination/game-magic-8-ball.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-8,text,false,"The operation lasted too long: It took 3,524 milliseconds, but should not have lasted longer than 3,000 milliseconds.",209040,161,20,20,https://new.horoscope.com/us/games/divination/game-magic-8-ball.aspx,1434,0,1084
1683218061359,3709,/us/games/divination/game-love-fairy.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-13,text,false,"The operation lasted too long: It took 3,709 milliseconds, but should not have lasted longer than 3,000 milliseconds.",211567,159,20,20,https://new.horoscope.com/us/games/divination/game-love-fairy.aspx,1393,0,1041
1683218061373,3775,/us/games/divination/game-luck-meter.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-20,text,false,"The operation lasted too long: It took 3,775 milliseconds, but should not have lasted longer than 3,000 milliseconds.",209432,159,20,20,https://new.horoscope.com/us/games/divination/game-luck-meter.aspx,1453,0,1027
1683218061552,3676,/us/games/index-games-compatibility.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-14,text,false,"The operation lasted too long: It took 3,676 milliseconds, but should not have lasted longer than 3,000 milliseconds.",207644,158,20,20,https://new.horoscope.com/us/games/index-games-compatibility.aspx,1365,0,1010
1683218061545,3846,/us/games/divination/game-magic-love-ball.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-17,text,false,"The operation lasted too long: It took 3,846 milliseconds, but should not have lasted longer than 3,000 milliseconds.",208997,164,20,20,https://new.horoscope.com/us/games/divination/game-magic-love-ball.aspx,1548,0,1018
1683218061838,3613,/us/games/index-games-instant-advice.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-5,text,false,"The operation lasted too long: It took 3,613 milliseconds, but should not have lasted longer than 3,000 milliseconds.",207985,159,20,20,https://new.horoscope.com/us/games/index-games-instant-advice.aspx,1310,0,922
1683218062185,3515,/us/games/index-games.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-2,text,false,"The operation lasted too long: It took 3,515 milliseconds, but should not have lasted longer than 3,000 milliseconds.",215200,144,20,20,https://new.horoscope.com/us/games/index-games.aspx,1252,0,860
1683218061742,4136,/us/games/index-games-fortune-teller.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-15,text,false,"The operation lasted too long: It took 4,136 milliseconds, but should not have lasted longer than 3,000 milliseconds.",206536,159,20,20,https://new.horoscope.com/us/games/index-games-fortune-teller.aspx,1892,0,975
1683218062076,3978,/us/games/index-games-love.aspx,200,OK,Horoscopes Sitemap - Thread Group 1-1,text,false,"The operation lasted too long: It took 3,978 milliseconds, but should not have lasted longer than 3,000 milliseconds.",209137,149,20,20,https://new.horoscope.com/us/games/index-games-love.aspx,1771,0,870
1683218063866,3401,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=10,200,OK,Horoscopes Sitemap - Thread Group 1-7,text,false,"The operation lasted too long: It took 3,401 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226507,181,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=10,1293,0,896
1683218063977,3333,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=11,200,OK,Horoscopes Sitemap - Thread Group 1-18,text,false,"The operation lasted too long: It took 3,333 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226193,181,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=11,1205,0,847
1683218064026,3394,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=12,200,OK,Horoscopes Sitemap - Thread Group 1-10,text,false,"The operation lasted too long: It took 3,394 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226328,181,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=12,1245,0,870
1683218064134,3342,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=2,200,OK,Horoscopes Sitemap - Thread Group 1-6,text,false,"The operation lasted too long: It took 3,342 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226169,180,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=2,1220,0,849
1683218064182,3340,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=3,200,OK,Horoscopes Sitemap - Thread Group 1-19,text,false,"The operation lasted too long: It took 3,340 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226419,180,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=3,1187,0,831
1683218064281,3342,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=4,200,OK,Horoscopes Sitemap - Thread Group 1-11,text,false,"The operation lasted too long: It took 3,342 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226262,180,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=4,1231,0,883
1683218063747,3876,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=1,200,OK,Horoscopes Sitemap - Thread Group 1-3,text,false,"The operation lasted too long: It took 3,876 milliseconds, but should not have lasted longer than 3,000 milliseconds.",226132,180,20,20,https://new.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=1,1758,0,850
