elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
237,/astrology/,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,79479,129,9,9,https://www.horoscope.com/astrology/,202,161
310,/us/horoscopes/general/index-horoscope-general-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,156960,175,9,9,https://www.horoscope.com/us/horoscopes/general/index-horoscope-general-daily.aspx,250,154
317,/us/tarot/tarot-money-oracle.aspx,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,158874,151,10,10,https://www.horoscope.com/us/tarot/tarot-money-oracle.aspx,258,167
335,/wp-content/themes/horoscope/assets/images/signs/sagittarius.svg,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,1613,182,10,10,https://www.horoscope.com/wp-content/themes/horoscope/assets/images/signs/sagittarius.svg,335,163
321,/us/horoscopes/chinese/index-horoscope-chinese.aspx,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,160416,169,10,10,https://www.horoscope.com/us/horoscopes/chinese/index-horoscope-chinese.aspx,259,162
331,/us/horoscopes/love/index-horoscope-love-daily.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,155662,169,10,10,https://www.horoscope.com/us/horoscopes/love/index-horoscope-love-daily.aspx,268,162
326,/us/tarot/tarot-love-potential.aspx,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,159236,153,10,10,https://www.horoscope.com/us/tarot/tarot-love-potential.aspx,256,163
319,/us/emails/email-subscription.aspx,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,146445,152,10,10,https://www.horoscope.com/us/emails/email-subscription.aspx,259,169
342,/zodiac-signs/capricorn,200,OK,Celebrities Index Page - Thread Group 1-9,text,true,161331,141,10,10,https://www.horoscope.com/zodiac-signs/capricorn,277,168
333,/us/games/divination/game-magic-love-ball.aspx,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,155883,164,10,10,https://www.horoscope.com/us/games/divination/game-magic-love-ball.aspx,274,170
317,/psychics,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,139172,127,10,10,https://www.horoscope.com/psychics,261,169
257,/celebrities/?letter=s,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,51332,140,10,10,https://www.horoscope.com/celebrities/?letter=s,229,178
244,/celebrities/?letter=p,200,OK,Celebrities Index Page - Thread Group 1-9,text,true,48307,140,10,10,https://www.horoscope.com/celebrities/?letter=p,216,177
407,/celebrities/?letter=y,200,OK,Celebrities Index Page - Thread Group 1-7,text,true,42370,140,10,10,https://www.horoscope.com/celebrities/?letter=y,399,170
409,/celebrities/?letter=x,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,42370,140,10,10,https://www.horoscope.com/celebrities/?letter=x,401,171
408,/celebrities/?letter=z,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,46266,140,11,11,https://www.horoscope.com/celebrities/?letter=z,398,166
471,/celebrities/capricorn/,200,OK,Celebrities Index Page - Thread Group 1-3,text,true,53575,141,11,11,https://www.horoscope.com/celebrities/capricorn/,442,170
488,/celebrities/aquarius/,200,OK,Celebrities Index Page - Thread Group 1-10,text,true,53360,140,11,11,https://www.horoscope.com/celebrities/aquarius/,459,171
240,/celebrities/scorpio/,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,51212,139,11,11,https://www.horoscope.com/celebrities/scorpio/,212,165
241,/celebrities/virgo/,200,OK,Celebrities Index Page - Thread Group 1-5,text,true,51187,137,11,11,https://www.horoscope.com/celebrities/virgo/,211,171
234,/celebrities/?letter=h,200,OK,Celebrities Index Page - Thread Group 1-1,text,true,46916,140,11,11,https://www.horoscope.com/celebrities/?letter=h,206,166
574,/celebrities/?letter=r,200,OK,Celebrities Index Page - Thread Group 1-2,text,true,51765,140,11,11,https://www.horoscope.com/celebrities/?letter=r,549,178
461,/celebrities/?letter=q,200,OK,Celebrities Index Page - Thread Group 1-8,text,true,44113,140,11,11,https://www.horoscope.com/celebrities/?letter=q,451,154
327,/us/games/index-games-fortune-teller.aspx,200,OK,Celebrities Index Page - Thread Group 1-6,text,true,153300,159,11,11,https://www.horoscope.com/us/games/index-games-fortune-teller.aspx,265,172
433,/celebrities/?letter=w,200,OK,Celebrities Index Page - Thread Group 1-4,text,true,46574,140,11,11,https://www.horoscope.com/celebrities/?letter=w,429,169
436,/celebrities/?letter=u,200,OK,Celebrities Index Page - Thread Group 1-9,text,true,42373,140,11,11,https://www.horoscope.com/celebrities/?letter=u,430,165
