elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
366,/zodiac-signs/aquarius,200,OK,Birthday Page - Thread Group 1-1,text,true,156389,280,1,1,https://dev.horoscope.com/zodiac-signs/aquarius,68,28
392,/us/horoscopes/yearly/2023-horoscope-virgo.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,145881,330,1,1,https://dev.horoscope.com/us/horoscopes/yearly/2023-horoscope-virgo.aspx,84,32
1648,/us/horoscopes/yearly/2023-horoscope-cancer.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,145877,332,1,1,https://dev.horoscope.com/us/horoscopes/yearly/2023-horoscope-cancer.aspx,90,38
386,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=6,200,OK,Birthday Page - Thread Group 1-1,text,true,171701,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=6,85,35
359,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=7,200,OK,Birthday Page - Thread Group 1-1,text,true,171775,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=7,69,28
489,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=8,200,OK,Birthday Page - Thread Group 1-1,text,true,171840,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=8,89,39
365,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=9,200,OK,Birthday Page - Thread Group 1-1,text,true,171699,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=9,76,28
363,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=2,200,OK,Birthday Page - Thread Group 1-1,text,true,171685,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=2,83,33
1569,/us/horoscopes/yearly/2023-horoscope-gemini.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,145763,332,1,1,https://dev.horoscope.com/us/horoscopes/yearly/2023-horoscope-gemini.aspx,69,28
362,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=3,200,OK,Birthday Page - Thread Group 1-1,text,true,171666,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=3,67,27
387,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=5,200,OK,Birthday Page - Thread Group 1-1,text,true,171767,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=5,87,37
503,/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=4,200,OK,Birthday Page - Thread Group 1-1,text,true,171808,352,1,1,https://dev.horoscope.com/us/horoscopes/love/horoscope-love-daily-today.aspx?sign=4,66,28
1598,/us/horoscopes/yearly/2023-horoscope-aquarius.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,145729,336,1,1,https://dev.horoscope.com/us/horoscopes/yearly/2023-horoscope-aquarius.aspx,66,28
360,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=8,200,OK,Birthday Page - Thread Group 1-1,text,true,170027,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=8,62,27
486,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=9,200,OK,Birthday Page - Thread Group 1-1,text,true,170197,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=9,86,36
392,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=6,200,OK,Birthday Page - Thread Group 1-1,text,true,170040,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=6,92,42
354,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=7,200,OK,Birthday Page - Thread Group 1-1,text,true,169933,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=7,75,29
494,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=4,200,OK,Birthday Page - Thread Group 1-1,text,true,170066,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=4,94,44
358,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=5,200,OK,Birthday Page - Thread Group 1-1,text,true,169863,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=5,66,28
391,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=2,200,OK,Birthday Page - Thread Group 1-1,text,true,169897,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=2,90,40
399,/us/horoscopes/yearly/2023-horoscope-libra.aspx,200,OK,Birthday Page - Thread Group 1-1,text,true,145874,330,1,1,https://dev.horoscope.com/us/horoscopes/yearly/2023-horoscope-libra.aspx,67,29
400,/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=3,200,OK,Birthday Page - Thread Group 1-1,text,true,169991,360,1,1,https://dev.horoscope.com/us/horoscopes/career/horoscope-career-daily-today.aspx?sign=3,70,30
449,/us/horoscopes/general/retail-therapy-horoscope.aspx?sign=9,200,OK,Birthday Page - Thread Group 1-1,text,true,162701,354,1,1,https://dev.horoscope.com/us/horoscopes/general/retail-therapy-horoscope.aspx?sign=9,68,29
499,/us/horoscopes/general/retail-therapy-horoscope.aspx?sign=7,200,OK,Birthday Page - Thread Group 1-1,text,true,162712,354,1,1,https://dev.horoscope.com/us/horoscopes/general/retail-therapy-horoscope.aspx?sign=7,149,28
